-7.25,0.0
-7.2,0.0
-7.15,0.0
-7.1,0.0
-7.05,0.0
-7.0,0.0
-6.95,0.0
-6.9,0.0
-6.85,0.0
-6.8,0.0
-6.75,0.0
-6.7,0.0
-6.65,0.0
-6.6,0.0
-6.55,0.0
-6.5,0.0
-6.45,0.0
-6.4,0.0
-6.35,0.0
-6.3,0.0
-6.25,0.0
-6.2,0.0
-6.15,0.0
-6.1,0.0
-6.05,0.0
-6.0,0.0
-5.95,0.0
-5.9,0.0
-5.85,0.0
-5.8,0.0
-5.75,0.0
-5.7,0.0
-5.65,0.0
-5.6,0.0
-5.55,0.0
-5.5,0.0
-5.45,0.0
-5.4,0.0
-5.35,0.0
-5.3,0.0
-5.25,0.0
-5.2,0.0
-5.15,0.0
-5.1,0.0
-5.05,0.0
-5.0,0.0
-4.95,0.0
-4.9,0.0
-4.85,0.0
-4.8,0.0
-4.75,0.0
-4.7,0.0
-4.65,0.0
-4.6,0.0
-4.55,0.0
-4.5,0.0
-4.45,0.0
-4.4,0.0
-4.35,0.0
-4.3,0.0
-4.25,0.0
-4.2,0.0
-4.15,0.0
-4.1,0.0
-4.05,0.0
-4.0,0.0
-3.95,0.0
-3.9,0.0
-3.85,0.0
-3.8,0.0
-3.75,0.0
-3.7,0.0
-3.65,0.0
-3.6,0.0
-3.55,0.0
-3.5,0.0
-3.45,0.0
-3.4,0.0
-3.35,0.0
-3.3,0.0
-3.25,0.0
-3.2,0.0
-3.15,0.0
-3.1,0.0
-3.05,0.0
-3.0,0.0
-2.95,0.0
-2.9,0.0
-2.85,0.0
-2.8,0.0
-2.75,0.0
-2.7,0.0
-2.65,0.0
-2.6,0.0
-2.55,0.0
-2.5,0.0
-2.45,0.0
-2.4,0.0
-2.35,0.0
-2.3,0.0
-2.25,0.0
-2.2,0.0
-2.15,0.0
-2.1,0.0
-2.05,0.0
-2.0,0.0
-1.95,0.0
-1.9,0.0
-1.85,0.0
-1.8,0.0
-1.75,0.0
-1.7,0.0
-1.65,0.0
-1.6,0.0
-1.55,0.0
-1.5,0.0
-1.45,0.0
-1.4,0.0
-1.35,0.0
-1.3,0.0
-1.25,0.0
-1.2,0.0
-1.15,0.0
-1.1,0.0
-1.05,0.0
-1.0,0.0
-0.95,0.0
-0.9,0.0
-0.85,0.0
-0.8,0.0
-0.75,0.0
-0.7,0.0
-0.65,0.0
-0.6,0.0
-0.55,0.0
-0.5,0.0
-0.45,0.0
-0.4,0.0
-0.35,4.3356e-06
-0.3,0.00068861
-0.25,0.0162305
-0.2,0.10896
-0.15,0.348773
-0.1,0.693806
-0.05,0.956685
0.0,1.0
0.05,0.859666
0.1,0.658006
0.15,0.479173
0.2,0.345224
0.25,0.252473
0.3,0.189953
0.35,0.150409
0.4,0.126357
0.45,0.110387
0.5,0.0975953
0.55,0.0890711
0.6,0.0838832
0.65,0.080629
0.7,0.078105
0.75,0.0756061
0.8,0.0732221
0.85,0.0703901
0.9,0.0671298
0.95,0.0639964
1.0,0.0616025
1.05,0.0578332
1.1,0.0524707
1.15,0.04786
1.2,0.0455554
1.25,0.0438139
1.3,0.0417673
1.35,0.0397361
1.4,0.0381747
1.45,0.0361344
1.5,0.0338855
1.55,0.0322125
1.6,0.0306042
1.65,0.0285839
1.7,0.0262081
1.75,0.0239304
1.8,0.0219366
1.85,0.0202397
1.9,0.0189334
1.95,0.0172999
2.0,0.0158484
2.05,0.0148667
2.1,0.0138372
2.15,0.0127539
2.2,0.0120806
2.25,0.0119436
2.3,0.0114907
2.35,0.0108897
2.4,0.0102892
2.45,0.0098253
2.5,0.0092826
2.55,0.00856489
2.6,0.00824147
2.65,0.00814642
2.7,0.00771512
2.75,0.00723712
